date,start,end,n,filenames
"(2011, 4, 29)",18.0,18.0,1,['A2011119180000.L2_LAC_OC.nc']
"(2011, 4, 30)",18.666666666666668,18.666666666666668,1,['A2011120184000.L2_LAC_OC.nc']
"(2011, 5, 1)",17.75,17.75,1,['A2011121174500.L2_LAC_OC.nc']
"(2011, 5, 2)",18.5,18.5,1,['A2011122183000.L2_LAC_OC.nc']
"(2011, 5, 3)",17.583333333333332,17.583333333333332,1,['A2011123173500.L2_LAC_OC.nc']
"(2011, 5, 4)",18.25,18.333333333333332,2,"['A2011124181500.L2_LAC_OC.nc', 'A2011124182000.L2_LAC_OC.nc']"
"(2011, 5, 5)",17.333333333333332,19.0,3,"['A2011125172000.L2_LAC_OC.nc', 'A2011125190000.L2_LAC_OC.nc', 'A2011125172500.L2_LAC_OC.nc']"
"(2011, 5, 6)",18.083333333333332,18.083333333333332,1,['A2011126180500.L2_LAC_OC.nc']
"(2011, 5, 7)",17.166666666666668,18.833333333333332,2,"['A2011127171000.L2_LAC_OC.nc', 'A2011127185000.L2_LAC_OC.nc']"
"(2011, 5, 8)",17.916666666666668,17.916666666666668,1,['A2011128175500.L2_LAC_OC.nc']
"(2011, 5, 9)",18.583333333333332,18.583333333333332,1,['A2011129183500.L2_LAC_OC.nc']
"(2011, 5, 10)",17.666666666666668,17.666666666666668,1,['A2011130174000.L2_LAC_OC.nc']
"(2011, 5, 11)",18.416666666666668,18.416666666666668,1,['A2011131182500.L2_LAC_OC.nc']
"(2011, 5, 12)",17.5,19.083333333333332,2,"['A2011132173000.L2_LAC_OC.nc', 'A2011132190500.L2_LAC_OC.nc']"
"(2011, 5, 13)",18.166666666666668,18.166666666666668,1,['A2011133181000.L2_LAC_OC.nc']
"(2011, 5, 14)",17.25,18.916666666666668,2,"['A2011134185500.L2_LAC_OC.nc', 'A2011134171500.L2_LAC_OC.nc']"
"(2011, 5, 15)",18.0,18.0,1,['A2011135180000.L2_LAC_OC.nc']
"(2011, 5, 16)",18.666666666666668,18.666666666666668,1,['A2011136184000.L2_LAC_OC.nc']
"(2011, 5, 17)",17.75,17.75,1,['A2011137174500.L2_LAC_OC.nc']
"(2011, 5, 18)",18.5,18.5,1,['A2011138183000.L2_LAC_OC.nc']
"(2011, 5, 19)",17.583333333333332,17.583333333333332,1,['A2011139173500.L2_LAC_OC.nc']
"(2011, 5, 20)",18.25,18.333333333333332,2,"['A2011140181500.L2_LAC_OC.nc', 'A2011140182000.L2_LAC_OC.nc']"
"(2011, 5, 21)",17.333333333333332,19.0,3,"['A2011141190000.L2_LAC_OC.nc', 'A2011141172000.L2_LAC_OC.nc', 'A2011141172500.L2_LAC_OC.nc']"
"(2011, 5, 22)",18.083333333333332,18.083333333333332,1,['A2011142180500.L2_LAC_OC.nc']
"(2011, 5, 23)",17.166666666666668,18.833333333333332,2,"['A2011143171000.L2_LAC_OC.nc', 'A2011143185000.L2_LAC_OC.nc']"
"(2011, 5, 24)",17.916666666666668,17.916666666666668,1,['A2011144175500.L2_LAC_OC.nc']
"(2011, 5, 25)",18.583333333333332,18.583333333333332,1,['A2011145183500.L2_LAC_OC.nc']
"(2011, 5, 26)",17.666666666666668,17.666666666666668,1,['A2011146174000.L2_LAC_OC.nc']
"(2011, 5, 27)",18.416666666666668,18.416666666666668,1,['A2011147182500.L2_LAC_OC.nc']
"(2011, 5, 28)",17.5,19.083333333333332,2,"['A2011148173000.L2_LAC_OC.nc', 'A2011148190500.L2_LAC_OC.nc']"
"(2011, 5, 29)",18.166666666666668,18.166666666666668,1,['A2011149181000.L2_LAC_OC.nc']
"(2011, 5, 30)",17.25,18.916666666666668,2,"['A2011150185500.L2_LAC_OC.nc', 'A2011150171500.L2_LAC_OC.nc']"
"(2011, 5, 31)",18.0,18.0,1,['A2011151180000.L2_LAC_OC.nc']
"(2011, 6, 1)",18.666666666666668,18.666666666666668,1,['A2011152184000.L2_LAC_OC.nc']
"(2011, 6, 2)",17.75,17.75,1,['A2011153174500.L2_LAC_OC.nc']
"(2011, 6, 3)",18.5,18.5,1,['A2011154183000.L2_LAC_OC.nc']
"(2011, 6, 4)",17.583333333333332,17.583333333333332,1,['A2011155173500.L2_LAC_OC.nc']
"(2011, 6, 5)",18.25,18.25,1,['A2011156181500.L2_LAC_OC.nc']
"(2011, 6, 6)",17.333333333333332,19.0,3,"['A2011157172500.L2_LAC_OC.nc', 'A2011157172000.L2_LAC_OC.nc', 'A2011157190000.L2_LAC_OC.nc']"
"(2011, 6, 7)",18.083333333333332,18.083333333333332,1,['A2011158180500.L2_LAC_OC.nc']
"(2011, 6, 8)",18.75,18.833333333333332,2,"['A2011159185000.L2_LAC_OC.nc', 'A2011159184500.L2_LAC_OC.nc']"
"(2011, 6, 9)",17.833333333333332,17.916666666666668,2,"['A2011160175500.L2_LAC_OC.nc', 'A2011160175000.L2_LAC_OC.nc']"
"(2011, 6, 10)",18.583333333333332,18.583333333333332,1,['A2011161183500.L2_LAC_OC.nc']
"(2011, 6, 11)",17.666666666666668,17.666666666666668,1,['A2011162174000.L2_LAC_OC.nc']
"(2011, 6, 12)",18.416666666666668,18.416666666666668,1,['A2011163182500.L2_LAC_OC.nc']
"(2011, 6, 13)",17.5,19.083333333333332,2,"['A2011164173000.L2_LAC_OC.nc', 'A2011164190500.L2_LAC_OC.nc']"
"(2011, 6, 14)",18.166666666666668,18.166666666666668,1,['A2011165181000.L2_LAC_OC.nc']
"(2011, 6, 15)",17.25,18.916666666666668,2,"['A2011166185500.L2_LAC_OC.nc', 'A2011166171500.L2_LAC_OC.nc']"
"(2011, 6, 16)",18.0,18.0,1,['A2011167180000.L2_LAC_OC.nc']
"(2011, 6, 17)",18.666666666666668,18.666666666666668,1,['A2011168184000.L2_LAC_OC.nc']
"(2011, 6, 18)",17.75,17.75,1,['A2011169174500.L2_LAC_OC.nc']
"(2011, 6, 19)",18.5,18.5,1,['A2011170183000.L2_LAC_OC.nc']
"(2011, 6, 20)",17.583333333333332,17.583333333333332,1,['A2011171173500.L2_LAC_OC.nc']
"(2011, 6, 21)",18.25,18.25,1,['A2011172181500.L2_LAC_OC.nc']
"(2011, 6, 22)",17.333333333333332,19.0,2,"['A2011173190000.L2_LAC_OC.nc', 'A2011173172000.L2_LAC_OC.nc']"
"(2011, 6, 23)",18.083333333333332,18.083333333333332,1,['A2011174180500.L2_LAC_OC.nc']
"(2011, 6, 24)",18.75,18.833333333333332,2,"['A2011175184500.L2_LAC_OC.nc', 'A2011175185000.L2_LAC_OC.nc']"
"(2011, 6, 25)",17.833333333333332,17.916666666666668,2,"['A2011176175000.L2_LAC_OC.nc', 'A2011176175500.L2_LAC_OC.nc']"
"(2011, 6, 26)",18.583333333333332,18.583333333333332,1,['A2011177183500.L2_LAC_OC.nc']
"(2011, 6, 27)",17.666666666666668,17.666666666666668,1,['A2011178174000.L2_LAC_OC.nc']
"(2011, 6, 28)",18.416666666666668,18.416666666666668,1,['A2011179182500.L2_LAC_OC.nc']
"(2011, 6, 29)",17.5,19.083333333333332,2,"['A2011180190500.L2_LAC_OC.nc', 'A2011180173000.L2_LAC_OC.nc']"
"(2011, 6, 30)",18.166666666666668,18.166666666666668,1,['A2011181181000.L2_LAC_OC.nc']
"(2011, 7, 1)",17.25,18.916666666666668,2,"['A2011182171500.L2_LAC_OC.nc', 'A2011182185500.L2_LAC_OC.nc']"
"(2011, 7, 2)",18.0,18.0,1,['A2011183180000.L2_LAC_OC.nc']
"(2011, 7, 3)",18.666666666666668,18.666666666666668,1,['A2011184184000.L2_LAC_OC.nc']
"(2011, 7, 4)",17.75,17.75,1,['A2011185174500.L2_LAC_OC.nc']
"(2011, 7, 5)",18.5,18.5,1,['A2011186183000.L2_LAC_OC.nc']
"(2011, 7, 6)",17.583333333333332,17.583333333333332,1,['A2011187173500.L2_LAC_OC.nc']
"(2011, 7, 7)",18.25,18.25,1,['A2011188181500.L2_LAC_OC.nc']
"(2011, 7, 8)",17.333333333333332,19.0,2,"['A2011189172000.L2_LAC_OC.nc', 'A2011189190000.L2_LAC_OC.nc']"
"(2011, 7, 9)",18.083333333333332,18.083333333333332,1,['A2011190180500.L2_LAC_OC.nc']
"(2011, 7, 10)",18.75,18.833333333333332,2,"['A2011191185000.L2_LAC_OC.nc', 'A2011191184500.L2_LAC_OC.nc']"
"(2011, 7, 11)",17.833333333333332,17.916666666666668,2,"['A2011192175500.L2_LAC_OC.nc', 'A2011192175000.L2_LAC_OC.nc']"
"(2011, 7, 12)",18.583333333333332,18.583333333333332,1,['A2011193183500.L2_LAC_OC.nc']
"(2011, 7, 13)",17.666666666666668,17.666666666666668,1,['A2011194174000.L2_LAC_OC.nc']
"(2011, 7, 14)",18.416666666666668,18.416666666666668,1,['A2011195182500.L2_LAC_OC.nc']
"(2011, 7, 15)",17.5,19.083333333333332,2,"['A2011196173000.L2_LAC_OC.nc', 'A2011196190500.L2_LAC_OC.nc']"
"(2011, 7, 16)",18.166666666666668,18.166666666666668,1,['A2011197181000.L2_LAC_OC.nc']
"(2011, 7, 17)",17.25,18.916666666666668,2,"['A2011198185500.L2_LAC_OC.nc', 'A2011198171500.L2_LAC_OC.nc']"
"(2011, 7, 18)",18.0,18.0,1,['A2011199180000.L2_LAC_OC.nc']
"(2011, 7, 19)",18.666666666666668,18.666666666666668,1,['A2011200184000.L2_LAC_OC.nc']
"(2011, 7, 20)",17.75,17.75,1,['A2011201174500.L2_LAC_OC.nc']
"(2011, 7, 21)",18.5,18.5,1,['A2011202183000.L2_LAC_OC.nc']
"(2011, 7, 22)",17.583333333333332,17.583333333333332,1,['A2011203173500.L2_LAC_OC.nc']
"(2011, 7, 23)",18.25,18.25,1,['A2011204181500.L2_LAC_OC.nc']
"(2011, 7, 24)",17.333333333333332,19.0,3,"['A2011205172500.L2_LAC_OC.nc', 'A2011205172000.L2_LAC_OC.nc', 'A2011205190000.L2_LAC_OC.nc']"
"(2011, 7, 25)",18.083333333333332,18.083333333333332,1,['A2011206180500.L2_LAC_OC.nc']
"(2011, 7, 26)",17.166666666666668,18.833333333333332,3,"['A2011207184500.L2_LAC_OC.nc', 'A2011207171000.L2_LAC_OC.nc', 'A2011207185000.L2_LAC_OC.nc']"
"(2011, 7, 27)",17.833333333333332,17.916666666666668,2,"['A2011208175000.L2_LAC_OC.nc', 'A2011208175500.L2_LAC_OC.nc']"
"(2011, 7, 28)",18.583333333333332,18.583333333333332,1,['A2011209183500.L2_LAC_OC.nc']
"(2011, 7, 29)",17.666666666666668,17.666666666666668,1,['A2011210174000.L2_LAC_OC.nc']
"(2011, 7, 30)",18.416666666666668,18.416666666666668,1,['A2011211182500.L2_LAC_OC.nc']
"(2011, 7, 31)",17.5,19.083333333333332,2,"['A2011212190500.L2_LAC_OC.nc', 'A2011212173000.L2_LAC_OC.nc']"
"(2011, 8, 1)",18.166666666666668,18.166666666666668,1,['A2011213181000.L2_LAC_OC.nc']
"(2011, 8, 2)",17.25,18.916666666666668,2,"['A2011214171500.L2_LAC_OC.nc', 'A2011214185500.L2_LAC_OC.nc']"
"(2011, 8, 3)",18.0,18.0,1,['A2011215180000.L2_LAC_OC.nc']
"(2011, 8, 4)",18.666666666666668,18.666666666666668,1,['A2011216184000.L2_LAC_OC.nc']
"(2011, 8, 5)",17.75,17.75,1,['A2011217174500.L2_LAC_OC.nc']
"(2011, 8, 6)",18.5,18.5,1,['A2011218183000.L2_LAC_OC.nc']
"(2011, 8, 7)",17.583333333333332,17.583333333333332,1,['A2011219173500.L2_LAC_OC.nc']
"(2011, 8, 8)",18.25,18.25,1,['A2011220181500.L2_LAC_OC.nc']
"(2011, 8, 9)",17.333333333333332,19.0,2,"['A2011221172000.L2_LAC_OC.nc', 'A2011221190000.L2_LAC_OC.nc']"
"(2011, 8, 10)",18.083333333333332,18.083333333333332,1,['A2011222180500.L2_LAC_OC.nc']
"(2011, 8, 11)",17.166666666666668,18.833333333333332,3,"['A2011223184500.L2_LAC_OC.nc', 'A2011223185000.L2_LAC_OC.nc', 'A2011223171000.L2_LAC_OC.nc']"
"(2011, 8, 12)",17.833333333333332,17.916666666666668,2,"['A2011224175000.L2_LAC_OC.nc', 'A2011224175500.L2_LAC_OC.nc']"
"(2011, 8, 13)",18.583333333333332,18.583333333333332,1,['A2011225183500.L2_LAC_OC.nc']
"(2011, 8, 14)",17.666666666666668,17.666666666666668,1,['A2011226174000.L2_LAC_OC.nc']
"(2011, 8, 15)",18.416666666666668,18.416666666666668,1,['A2011227182500.L2_LAC_OC.nc']
"(2011, 8, 16)",17.5,19.083333333333332,2,"['A2011228190500.L2_LAC_OC.nc', 'A2011228173000.L2_LAC_OC.nc']"
"(2011, 8, 17)",18.166666666666668,18.166666666666668,1,['A2011229181000.L2_LAC_OC.nc']
"(2011, 8, 18)",17.25,18.916666666666668,2,"['A2011230171500.L2_LAC_OC.nc', 'A2011230185500.L2_LAC_OC.nc']"
"(2011, 8, 19)",18.0,18.0,1,['A2011231180000.L2_LAC_OC.nc']
"(2011, 8, 20)",18.666666666666668,18.666666666666668,1,['A2011232184000.L2_LAC_OC.nc']
"(2011, 8, 21)",17.75,17.75,1,['A2011233174500.L2_LAC_OC.nc']
"(2011, 8, 22)",18.5,18.5,1,['A2011234183000.L2_LAC_OC.nc']
"(2011, 8, 23)",17.583333333333332,17.583333333333332,1,['A2011235173500.L2_LAC_OC.nc']
"(2011, 8, 24)",18.25,18.25,1,['A2011236181500.L2_LAC_OC.nc']
"(2011, 8, 25)",17.333333333333332,19.0,2,"['A2011237172000.L2_LAC_OC.nc', 'A2011237190000.L2_LAC_OC.nc']"
"(2011, 8, 26)",18.083333333333332,18.083333333333332,1,['A2011238180500.L2_LAC_OC.nc']
"(2011, 8, 27)",18.75,18.833333333333332,2,"['A2011239185000.L2_LAC_OC.nc', 'A2011239184500.L2_LAC_OC.nc']"
"(2011, 8, 28)",17.833333333333332,17.916666666666668,2,"['A2011240175500.L2_LAC_OC.nc', 'A2011240175000.L2_LAC_OC.nc']"
"(2011, 8, 29)",18.583333333333332,18.583333333333332,1,['A2011241183500.L2_LAC_OC.nc']
"(2011, 8, 30)",17.666666666666668,17.666666666666668,1,['A2011242174000.L2_LAC_OC.nc']
"(2011, 8, 31)",18.333333333333332,18.416666666666668,2,"['A2011243182500.L2_LAC_OC.nc', 'A2011243182000.L2_LAC_OC.nc']"
"(2011, 9, 1)",17.5,19.083333333333332,2,"['A2011244190500.L2_LAC_OC.nc', 'A2011244173000.L2_LAC_OC.nc']"
"(2011, 9, 2)",18.166666666666668,18.166666666666668,1,['A2011245181000.L2_LAC_OC.nc']
"(2011, 9, 3)",17.25,18.916666666666668,2,"['A2011246171500.L2_LAC_OC.nc', 'A2011246185500.L2_LAC_OC.nc']"
"(2011, 9, 4)",18.0,18.0,1,['A2011247180000.L2_LAC_OC.nc']
"(2011, 9, 5)",18.666666666666668,18.666666666666668,1,['A2011248184000.L2_LAC_OC.nc']
"(2011, 9, 6)",17.75,17.75,1,['A2011249174500.L2_LAC_OC.nc']
"(2011, 9, 7)",18.5,18.5,1,['A2011250183000.L2_LAC_OC.nc']
"(2011, 9, 8)",17.583333333333332,17.583333333333332,1,['A2011251173500.L2_LAC_OC.nc']
"(2011, 9, 9)",18.25,18.25,1,['A2011252181500.L2_LAC_OC.nc']
"(2011, 9, 10)",17.333333333333332,19.0,2,"['A2011253172000.L2_LAC_OC.nc', 'A2011253190000.L2_LAC_OC.nc']"
"(2011, 9, 11)",18.083333333333332,18.083333333333332,1,['A2011254180500.L2_LAC_OC.nc']
"(2011, 9, 12)",17.166666666666668,18.833333333333332,3,"['A2011255184500.L2_LAC_OC.nc', 'A2011255185000.L2_LAC_OC.nc', 'A2011255171000.L2_LAC_OC.nc']"
"(2011, 9, 13)",17.833333333333332,17.916666666666668,2,"['A2011256175000.L2_LAC_OC.nc', 'A2011256175500.L2_LAC_OC.nc']"
"(2011, 9, 14)",18.583333333333332,18.583333333333332,1,['A2011257183500.L2_LAC_OC.nc']
"(2011, 9, 15)",17.666666666666668,17.666666666666668,1,['A2011258174000.L2_LAC_OC.nc']
"(2011, 9, 16)",18.416666666666668,18.416666666666668,1,['A2011259182500.L2_LAC_OC.nc']
"(2011, 9, 17)",17.5,19.083333333333332,2,"['A2011260190500.L2_LAC_OC.nc', 'A2011260173000.L2_LAC_OC.nc']"
"(2011, 9, 18)",18.166666666666668,18.166666666666668,1,['A2011261181000.L2_LAC_OC.nc']
"(2011, 9, 19)",17.25,18.916666666666668,2,"['A2011262171500.L2_LAC_OC.nc', 'A2011262185500.L2_LAC_OC.nc']"
"(2011, 9, 20)",18.0,18.0,1,['A2011263180000.L2_LAC_OC.nc']
"(2011, 9, 21)",18.666666666666668,18.666666666666668,1,['A2011264184000.L2_LAC_OC.nc']
"(2011, 9, 22)",17.75,17.75,1,['A2011265174500.L2_LAC_OC.nc']
"(2011, 9, 23)",18.5,18.5,1,['A2011266183000.L2_LAC_OC.nc']
"(2011, 9, 24)",17.583333333333332,17.583333333333332,1,['A2011267173500.L2_LAC_OC.nc']
"(2011, 9, 25)",18.25,18.25,1,['A2011268181500.L2_LAC_OC.nc']
"(2011, 9, 26)",17.333333333333332,19.0,2,"['A2011269172000.L2_LAC_OC.nc', 'A2011269190000.L2_LAC_OC.nc']"
"(2011, 9, 27)",18.083333333333332,18.083333333333332,1,['A2011270180500.L2_LAC_OC.nc']
"(2011, 9, 28)",17.166666666666668,18.833333333333332,3,"['A2011271184500.L2_LAC_OC.nc', 'A2011271171000.L2_LAC_OC.nc', 'A2011271185000.L2_LAC_OC.nc']"
"(2011, 9, 29)",17.833333333333332,17.916666666666668,2,"['A2011272175000.L2_LAC_OC.nc', 'A2011272175500.L2_LAC_OC.nc']"
"(2011, 9, 30)",18.583333333333332,18.583333333333332,1,['A2011273183500.L2_LAC_OC.nc']
"(2011, 10, 1)",17.666666666666668,17.666666666666668,1,['A2011274174000.L2_LAC_OC.nc']
"(2011, 10, 2)",18.416666666666668,18.416666666666668,1,['A2011275182500.L2_LAC_OC.nc']
"(2011, 10, 3)",17.5,19.083333333333332,2,"['A2011276190500.L2_LAC_OC.nc', 'A2011276173000.L2_LAC_OC.nc']"
"(2011, 10, 4)",18.166666666666668,18.166666666666668,1,['A2011277181000.L2_LAC_OC.nc']
"(2011, 10, 5)",17.25,18.916666666666668,2,"['A2011278171500.L2_LAC_OC.nc', 'A2011278185500.L2_LAC_OC.nc']"
"(2011, 10, 6)",18.0,18.0,1,['A2011279180000.L2_LAC_OC.nc']
"(2011, 10, 7)",18.666666666666668,18.666666666666668,1,['A2011280184000.L2_LAC_OC.nc']
"(2011, 10, 8)",17.75,17.75,1,['A2011281174500.L2_LAC_OC.nc']
"(2011, 10, 9)",18.5,18.5,1,['A2011282183000.L2_LAC_OC.nc']
"(2011, 10, 10)",17.583333333333332,17.583333333333332,1,['A2011283173500.L2_LAC_OC.nc']
"(2011, 10, 11)",18.25,18.25,1,['A2011284181500.L2_LAC_OC.nc']
"(2011, 10, 12)",17.333333333333332,19.0,2,"['A2011285172000.L2_LAC_OC.nc', 'A2011285190000.L2_LAC_OC.nc']"
"(2011, 10, 13)",18.083333333333332,18.083333333333332,1,['A2011286180500.L2_LAC_OC.nc']
"(2011, 10, 14)",17.166666666666668,18.833333333333332,3,"['A2011287184500.L2_LAC_OC.nc', 'A2011287185000.L2_LAC_OC.nc', 'A2011287171000.L2_LAC_OC.nc']"
"(2011, 10, 15)",17.833333333333332,17.916666666666668,2,"['A2011288175000.L2_LAC_OC.nc', 'A2011288175500.L2_LAC_OC.nc']"
"(2011, 10, 16)",18.583333333333332,18.583333333333332,1,['A2011289183500.L2_LAC_OC.nc']
"(2011, 10, 17)",17.666666666666668,17.666666666666668,1,['A2011290174000.L2_LAC_OC.nc']
"(2011, 10, 18)",18.416666666666668,18.416666666666668,1,['A2011291182500.L2_LAC_OC.nc']
"(2011, 10, 19)",17.5,19.083333333333332,2,"['A2011292190500.L2_LAC_OC.nc', 'A2011292173000.L2_LAC_OC.nc']"
"(2011, 10, 20)",18.166666666666668,18.166666666666668,1,['A2011293181000.L2_LAC_OC.nc']
"(2011, 10, 21)",17.25,18.916666666666668,2,"['A2011294171500.L2_LAC_OC.nc', 'A2011294185500.L2_LAC_OC.nc']"
"(2011, 10, 22)",18.0,18.0,1,['A2011295180000.L2_LAC_OC.nc']
"(2011, 10, 23)",18.666666666666668,18.666666666666668,1,['A2011296184000.L2_LAC_OC.nc']
"(2011, 10, 24)",17.75,17.75,1,['A2011297174500.L2_LAC_OC.nc']
"(2011, 10, 25)",18.5,18.5,1,['A2011298183000.L2_LAC_OC.nc']
"(2011, 10, 26)",17.583333333333332,17.583333333333332,1,['A2011299173500.L2_LAC_OC.nc']
"(2011, 10, 27)",18.25,18.25,1,['A2011300181500.L2_LAC_OC.nc']
"(2011, 10, 28)",17.333333333333332,19.0,2,"['A2011301172000.L2_LAC_OC.nc', 'A2011301190000.L2_LAC_OC.nc']"
"(2011, 10, 29)",18.083333333333332,18.083333333333332,1,['A2011302180500.L2_LAC_OC.nc']
"(2011, 10, 30)",17.166666666666668,18.833333333333332,3,"['A2011303184500.L2_LAC_OC.nc', 'A2011303171000.L2_LAC_OC.nc', 'A2011303185000.L2_LAC_OC.nc']"
"(2011, 10, 31)",17.833333333333332,17.916666666666668,2,"['A2011304175000.L2_LAC_OC.nc', 'A2011304175500.L2_LAC_OC.nc']"
"(2011, 11, 1)",18.583333333333332,18.583333333333332,1,['A2011305183500.L2_LAC_OC.nc']
"(2011, 11, 2)",17.666666666666668,17.666666666666668,1,['A2011306174000.L2_LAC_OC.nc']
"(2011, 11, 3)",18.416666666666668,18.416666666666668,1,['A2011307182500.L2_LAC_OC.nc']
"(2011, 11, 4)",17.5,19.083333333333332,2,"['A2011308190500.L2_LAC_OC.nc', 'A2011308173000.L2_LAC_OC.nc']"
"(2011, 11, 5)",18.166666666666668,18.166666666666668,1,['A2011309181000.L2_LAC_OC.nc']
"(2011, 11, 6)",17.25,18.916666666666668,2,"['A2011310171500.L2_LAC_OC.nc', 'A2011310185500.L2_LAC_OC.nc']"
"(2011, 11, 7)",18.0,18.0,1,['A2011311180000.L2_LAC_OC.nc']
"(2011, 11, 8)",18.666666666666668,18.666666666666668,1,['A2011312184000.L2_LAC_OC.nc']
"(2011, 11, 9)",17.75,17.75,1,['A2011313174500.L2_LAC_OC.nc']
"(2011, 11, 10)",18.5,18.5,1,['A2011314183000.L2_LAC_OC.nc']
"(2011, 11, 11)",17.583333333333332,17.583333333333332,1,['A2011315173500.L2_LAC_OC.nc']
"(2011, 11, 12)",18.25,18.25,1,['A2011316181500.L2_LAC_OC.nc']
"(2011, 11, 13)",17.333333333333332,19.0,2,"['A2011317172000.L2_LAC_OC.nc', 'A2011317190000.L2_LAC_OC.nc']"
"(2011, 11, 14)",18.083333333333332,18.083333333333332,1,['A2011318180500.L2_LAC_OC.nc']
"(2011, 11, 15)",17.166666666666668,18.833333333333332,3,"['A2011319184500.L2_LAC_OC.nc', 'A2011319185000.L2_LAC_OC.nc', 'A2011319171000.L2_LAC_OC.nc']"
"(2011, 11, 16)",17.833333333333332,17.916666666666668,2,"['A2011320175000.L2_LAC_OC.nc', 'A2011320175500.L2_LAC_OC.nc']"
"(2011, 11, 17)",18.583333333333332,18.583333333333332,1,['A2011321183500.L2_LAC_OC.nc']
"(2011, 11, 18)",17.666666666666668,17.666666666666668,1,['A2011322174000.L2_LAC_OC.nc']
"(2011, 11, 19)",18.416666666666668,18.416666666666668,1,['A2011323182500.L2_LAC_OC.nc']
"(2011, 11, 20)",17.5,19.083333333333332,2,"['A2011324190500.L2_LAC_OC.nc', 'A2011324173000.L2_LAC_OC.nc']"
"(2011, 11, 21)",18.166666666666668,18.166666666666668,1,['A2011325181000.L2_LAC_OC.nc']
"(2011, 11, 22)",17.25,18.916666666666668,2,"['A2011326171500.L2_LAC_OC.nc', 'A2011326185500.L2_LAC_OC.nc']"
"(2011, 11, 23)",18.0,18.0,1,['A2011327180000.L2_LAC_OC.nc']
"(2011, 11, 24)",18.666666666666668,18.666666666666668,1,['A2011328184000.L2_LAC_OC.nc']
"(2011, 11, 25)",17.75,17.75,1,['A2011329174500.L2_LAC_OC.nc']
"(2011, 11, 26)",18.5,18.5,1,['A2011330183000.L2_LAC_OC.nc']
"(2011, 11, 27)",17.583333333333332,17.583333333333332,1,['A2011331173500.L2_LAC_OC.nc']
"(2011, 11, 28)",18.25,18.25,1,['A2011332181500.L2_LAC_OC.nc']
"(2011, 11, 29)",17.333333333333332,19.0,2,"['A2011333172000.L2_LAC_OC.nc', 'A2011333190000.L2_LAC_OC.nc']"
"(2011, 11, 30)",18.083333333333332,18.083333333333332,1,['A2011334180500.L2_LAC_OC.nc']
"(2011, 12, 1)",17.166666666666668,18.833333333333332,3,"['A2011335184500.L2_LAC_OC.nc', 'A2011335171000.L2_LAC_OC.nc', 'A2011335185000.L2_LAC_OC.nc']"
"(2011, 12, 2)",17.833333333333332,17.916666666666668,2,"['A2011336175000.L2_LAC_OC.nc', 'A2011336175500.L2_LAC_OC.nc']"
"(2011, 12, 3)",18.583333333333332,18.583333333333332,1,['A2011337183500.L2_LAC_OC.nc']
"(2011, 12, 4)",17.666666666666668,17.666666666666668,1,['A2011338174000.L2_LAC_OC.nc']
"(2011, 12, 5)",18.416666666666668,18.416666666666668,1,['A2011339182500.L2_LAC_OC.nc']
"(2011, 12, 6)",17.5,19.083333333333332,2,"['A2011340190500.L2_LAC_OC.nc', 'A2011340173000.L2_LAC_OC.nc']"
"(2011, 12, 7)",18.166666666666668,18.166666666666668,1,['A2011341181000.L2_LAC_OC.nc']
"(2011, 12, 8)",17.25,18.916666666666668,2,"['A2011342171500.L2_LAC_OC.nc', 'A2011342185500.L2_LAC_OC.nc']"
"(2011, 12, 9)",18.0,18.0,1,['A2011343180000.L2_LAC_OC.nc']
"(2011, 12, 10)",18.666666666666668,18.666666666666668,1,['A2011344184000.L2_LAC_OC.nc']
"(2011, 12, 11)",17.75,17.75,1,['A2011345174500.L2_LAC_OC.nc']
"(2011, 12, 12)",18.5,18.5,1,['A2011346183000.L2_LAC_OC.nc']
"(2011, 12, 13)",17.583333333333332,17.583333333333332,1,['A2011347173500.L2_LAC_OC.nc']
"(2011, 12, 14)",18.25,18.25,1,['A2011348181500.L2_LAC_OC.nc']
"(2011, 12, 15)",17.333333333333332,19.0,2,"['A2011349172000.L2_LAC_OC.nc', 'A2011349190000.L2_LAC_OC.nc']"
"(2011, 12, 16)",18.083333333333332,18.083333333333332,1,['A2011350180500.L2_LAC_OC.nc']
"(2011, 12, 17)",17.166666666666668,18.833333333333332,3,"['A2011351184500.L2_LAC_OC.nc', 'A2011351185000.L2_LAC_OC.nc', 'A2011351171000.L2_LAC_OC.nc']"
"(2011, 12, 18)",17.833333333333332,17.916666666666668,2,"['A2011352175000.L2_LAC_OC.nc', 'A2011352175500.L2_LAC_OC.nc']"
"(2011, 12, 19)",18.583333333333332,18.583333333333332,1,['A2011353183500.L2_LAC_OC.nc']
"(2011, 12, 20)",17.666666666666668,17.666666666666668,1,['A2011354174000.L2_LAC_OC.nc']
"(2011, 12, 21)",18.416666666666668,18.416666666666668,1,['A2011355182500.L2_LAC_OC.nc']
"(2011, 12, 22)",17.5,19.083333333333332,2,"['A2011356190500.L2_LAC_OC.nc', 'A2011356173000.L2_LAC_OC.nc']"
"(2011, 12, 23)",18.166666666666668,18.166666666666668,1,['A2011357181000.L2_LAC_OC.nc']
"(2011, 12, 24)",17.25,18.916666666666668,2,"['A2011358171500.L2_LAC_OC.nc', 'A2011358185500.L2_LAC_OC.nc']"
"(2011, 12, 25)",18.0,18.0,1,['A2011359180000.L2_LAC_OC.nc']
